ID,Address,Beds,Bath,Area,Date,Action,Amount,Rate_sqft,Source
1107,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",,,,,
1108,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",,,,,
1109,5976-Mayflower-Ct_San-Jose_CA_95129_M19003-30687,4bed,2bath,"1,687sqft",10-10-2020,Listed,"$1,998,000","$1,184",MLSListings
1110,5976-Mayflower-Ct_San-Jose_CA_95129_M19003-30687,4bed,2bath,"1,687sqft",10-10-2020,Listed,"$1,998,000","$1,184",MLSListings
1111,2262-Plummer-Ave_San-Jose_CA_95125_M13038-95574,3bed,1.5bath,"1,452sqft",10-08-2020,Listed,"$1,499,000","$1,032",MLSListings
1112,2262-Plummer-Ave_San-Jose_CA_95125_M13038-95574,3bed,1.5bath,"1,452sqft",10-08-2020,Listed,"$1,499,000","$1,032",MLSListings
1113,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",10/13/2020,Listed,"$1,179,000",$599,MLSListings
1114,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",05/18/2012,Sold,"$608,350",$309,MLSListings
1115,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",04-12-2012,Listed,"$589,000",$299,MLSListings
1116,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",10/19/2011,Price Changed,"$629,000",$319,MLSListings
1117,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",09-07-2011,Price Changed,"$659,000",$335,MLSListings
1118,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",08/26/2011,Price Changed,"$699,900",$356,MLSListings
1119,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",08-05-2011,Listed,"$720,000",$366,MLSListings
1120,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",10/13/2020,Listed,"$1,179,000",$599,MLSListings
1121,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",05/18/2012,Sold,"$608,350",$309,MLSListings
1122,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",04-12-2012,Listed,"$589,000",$299,MLSListings
1123,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",10/19/2011,Price Changed,"$629,000",$319,MLSListings
1124,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",09-07-2011,Price Changed,"$659,000",$335,MLSListings
1125,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",08/26/2011,Price Changed,"$699,900",$356,MLSListings
1126,2622-Raritan-Pl_San-Jose_CA_95148_M25044-82997,3bed,3bath,"1,966sqft",08-05-2011,Listed,"$720,000",$366,MLSListings
1127,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,10-08-2020,Listed,"$529,000",$648,MLSListings
1128,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,05/26/2017,Sold,"$465,000",$569,MLSListings
1129,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,04-05-2017,Listed,"$425,000",$520,MLSListings
1130,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,02-01-2016,Sold,"$420,000",$514,MLSListings
1131,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,01-09-2016,Listed,"$399,000",$488,MLSListings
1132,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,01-09-2016,Listed,"$399,000",$488,MLSListings
1133,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,07/30/2013,Price Changed,"$335,000",$410,MLSListings
1134,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,06/17/2013,Listed,"$335,000",$410,MLSListings
1135,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1136,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1137,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1138,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1139,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1140,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1141,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1142,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,10-08-2020,Listed,"$529,000",$648,MLSListings
1143,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,05/26/2017,Sold,"$465,000",$569,MLSListings
1144,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,04-05-2017,Listed,"$425,000",$520,MLSListings
1145,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,02-01-2016,Sold,"$420,000",$514,MLSListings
1146,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,01-09-2016,Listed,"$399,000",$488,MLSListings
1147,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,01-09-2016,Listed,"$399,000",$488,MLSListings
1148,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,07/30/2013,Price Changed,"$335,000",$410,MLSListings
1149,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,06/17/2013,Listed,"$335,000",$410,MLSListings
1150,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1151,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1152,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1153,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1154,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1155,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1156,5016-Grey-Feather-Cir_San-Jose_CA_95136_M25664-13919,2bed,1bath,816sqft,,,,,
1157,6277-Valroy-Dr_San-Jose_CA_95123_M28329-48163,4bed,2bath,"1,619sqft",10-09-2020,Listed,"$1,000,000",$617,MLSListings
1158,6277-Valroy-Dr_San-Jose_CA_95123_M28329-48163,4bed,2bath,"1,619sqft",07/31/2006,Sold,"$727,000",$449,Public Record
1159,6277-Valroy-Dr_San-Jose_CA_95123_M28329-48163,4bed,2bath,"1,619sqft",05/19/2000,Sold,"$435,000",$268,Public Record
1160,6277-Valroy-Dr_San-Jose_CA_95123_M28329-48163,4bed,2bath,"1,619sqft",06/30/1997,Sold,"$292,000",$180,Public Record
1161,6277-Valroy-Dr_San-Jose_CA_95123_M28329-48163,4bed,2bath,"1,619sqft",10-09-2020,Listed,"$1,000,000",$617,MLSListings
1162,6277-Valroy-Dr_San-Jose_CA_95123_M28329-48163,4bed,2bath,"1,619sqft",07/31/2006,Sold,"$727,000",$449,Public Record
1163,6277-Valroy-Dr_San-Jose_CA_95123_M28329-48163,4bed,2bath,"1,619sqft",05/19/2000,Sold,"$435,000",$268,Public Record
1164,6277-Valroy-Dr_San-Jose_CA_95123_M28329-48163,4bed,2bath,"1,619sqft",06/30/1997,Sold,"$292,000",$180,Public Record
1165,2592-Baton-Rouge-Dr_San-Jose_CA_95133_M12692-57844,2bed,2.5bath,"1,504sqft",10-08-2020,Listed,"$828,000",$550,MLSListings
1166,2592-Baton-Rouge-Dr_San-Jose_CA_95133_M12692-57844,2bed,2.5bath,"1,504sqft",03/28/2006,Sold,"$550,000",$365,Public Record
1167,2592-Baton-Rouge-Dr_San-Jose_CA_95133_M12692-57844,2bed,2.5bath,"1,504sqft",10-08-2020,Listed,"$828,000",$550,MLSListings
1168,2592-Baton-Rouge-Dr_San-Jose_CA_95133_M12692-57844,2bed,2.5bath,"1,504sqft",03/28/2006,Sold,"$550,000",$365,Public Record
1169,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,3bed,2.5bath,"2,052sqft",10-09-2020,Listed,"$1,539,999",$750,MLSListings
1170,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,3bed,2.5bath,"2,052sqft",06/16/2016,Sold,"$1,300,000",$633,MLSListings
1171,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,3bed,2.5bath,"2,052sqft",05/17/2016,Listed,"$1,298,000",$632,MLSListings
1172,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,3bed,2.5bath,"2,052sqft",12-05-1986,Sold,"$175,000",$85,Public Record
1173,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,3bed,2.5bath,"2,052sqft",10-09-2020,Listed,"$1,539,999",$750,MLSListings
1174,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,3bed,2.5bath,"2,052sqft",06/16/2016,Sold,"$1,300,000",$633,MLSListings
1175,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,3bed,2.5bath,"2,052sqft",05/17/2016,Listed,"$1,298,000",$632,MLSListings
1176,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,3bed,2.5bath,"2,052sqft",12-05-1986,Sold,"$175,000",$85,Public Record
1177,315-Avenida-Pinos_San-Jose_CA_95123_M14073-90098,3bed,2bath,"1,374sqft",10-09-2020,Listed,"$925,000",$673,MLSListings
1178,315-Avenida-Pinos_San-Jose_CA_95123_M14073-90098,3bed,2bath,"1,374sqft",08/14/1974,Sold,"$31,000",$22,Public Record
1179,315-Avenida-Pinos_San-Jose_CA_95123_M14073-90098,3bed,2bath,"1,374sqft",10-09-2020,Listed,"$925,000",$673,MLSListings
1180,315-Avenida-Pinos_San-Jose_CA_95123_M14073-90098,3bed,2bath,"1,374sqft",08/14/1974,Sold,"$31,000",$22,Public Record
1181,1550-Technology-Dr-Unit-3035_San-Jose_CA_95110_M17027-92149,2bed,2bath,"1,133sqft",10-09-2020,Listed,"$699,000",$616,BayEast
1182,1550-Technology-Dr-Unit-3035_San-Jose_CA_95110_M17027-92149,2bed,2bath,"1,133sqft",10-09-2015,Sold,"$535,000",$472,Public Record
1183,1550-Technology-Dr-Unit-3035_San-Jose_CA_95110_M17027-92149,2bed,2bath,"1,133sqft",10/25/2005,Sold,"$489,000",$431,Public Record
1184,1550-Technology-Dr-Unit-3035_San-Jose_CA_95110_M17027-92149,2bed,2bath,"1,133sqft",10-09-2020,Listed,"$699,000",$616,BayEast
1185,1550-Technology-Dr-Unit-3035_San-Jose_CA_95110_M17027-92149,2bed,2bath,"1,133sqft",10-09-2015,Sold,"$535,000",$472,Public Record
1186,1550-Technology-Dr-Unit-3035_San-Jose_CA_95110_M17027-92149,2bed,2bath,"1,133sqft",10/25/2005,Sold,"$489,000",$431,Public Record
1187,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",10-10-2020,Listed,"$775,000",$708,MLSListings
1188,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",09/18/2018,Sold,"$700,000",$639,MLSListings
1189,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",07-06-2018,Listed,"$715,000",$653,MLSListings
1190,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",07/22/1988,Sold,"$135,000",$123,Public Record
1191,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",04/29/1988,Sold,"$35,000",$31,Public Record
1192,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",10-10-2020,Listed,"$775,000",$708,MLSListings
1193,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",09/18/2018,Sold,"$700,000",$639,MLSListings
1194,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",07-06-2018,Listed,"$715,000",$653,MLSListings
1195,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",07/22/1988,Sold,"$135,000",$123,Public Record
1196,2491-Ocala-Ave_San-Jose_CA_95122_M13916-99210,3bed,2bath,"1,094sqft",04/29/1988,Sold,"$35,000",$31,Public Record
1197,934-Catkin-Ct_San-Jose_CA_95128_M24652-48257,1bed,1bath,658sqft,10-08-2020,Listed,"$448,888",$682,MLSListings
1198,934-Catkin-Ct_San-Jose_CA_95128_M24652-48257,1bed,1bath,658sqft,12/19/2011,Sold,"$170,000",$258,MLSListings
1199,934-Catkin-Ct_San-Jose_CA_95128_M24652-48257,1bed,1bath,658sqft,11/18/2011,Listed,"$169,000",$256,MLSListings
1200,934-Catkin-Ct_San-Jose_CA_95128_M24652-48257,1bed,1bath,658sqft,11/30/2006,Sold,"$299,000",$454,Public Record
1201,934-Catkin-Ct_San-Jose_CA_95128_M24652-48257,1bed,1bath,658sqft,10-08-2020,Listed,"$448,888",$682,MLSListings
1202,934-Catkin-Ct_San-Jose_CA_95128_M24652-48257,1bed,1bath,658sqft,12/19/2011,Sold,"$170,000",$258,MLSListings
1203,934-Catkin-Ct_San-Jose_CA_95128_M24652-48257,1bed,1bath,658sqft,11/18/2011,Listed,"$169,000",$256,MLSListings
1204,934-Catkin-Ct_San-Jose_CA_95128_M24652-48257,1bed,1bath,658sqft,11/30/2006,Sold,"$299,000",$454,Public Record
1205,365-Esfahan-Ct_San-Jose_CA_95111_M12486-23912,3bed,2.5bath,"1,724sqft",10-10-2020,Listed,"$865,888",$502,MLSListings
1206,365-Esfahan-Ct_San-Jose_CA_95111_M12486-23912,3bed,2.5bath,"1,724sqft",09/26/2012,Sold,"$448,500",$260,Public Record
1207,365-Esfahan-Ct_San-Jose_CA_95111_M12486-23912,3bed,2.5bath,"1,724sqft",10-10-2020,Listed,"$865,888",$502,MLSListings
1208,365-Esfahan-Ct_San-Jose_CA_95111_M12486-23912,3bed,2.5bath,"1,724sqft",09/26/2012,Sold,"$448,500",$260,Public Record
1209,1812-Frobisher-Way_San-Jose_CA_95124_M14114-04670,4bed,2.5bath,"2,295sqft",10-07-2020,Listed,"$1,949,000",$849,MLSListings
1210,1812-Frobisher-Way_San-Jose_CA_95124_M14114-04670,4bed,2.5bath,"2,295sqft",09-03-1998,Sold,"$485,000",$211,Public Record
1211,1812-Frobisher-Way_San-Jose_CA_95124_M14114-04670,4bed,2.5bath,"2,295sqft",09/18/1991,Sold,"$366,000",$159,Public Record
1212,1812-Frobisher-Way_San-Jose_CA_95124_M14114-04670,4bed,2.5bath,"2,295sqft",10-07-2020,Listed,"$1,949,000",$849,MLSListings
1213,1812-Frobisher-Way_San-Jose_CA_95124_M14114-04670,4bed,2.5bath,"2,295sqft",09-03-1998,Sold,"$485,000",$211,Public Record
1214,1812-Frobisher-Way_San-Jose_CA_95124_M14114-04670,4bed,2.5bath,"2,295sqft",09/18/1991,Sold,"$366,000",$159,Public Record
1215,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",10-09-2020,Listed,"$2,499,000",$845,MLSListings
1216,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",08/18/2015,Sold,"$2,000,000",$677,MLSListings
1217,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",07-10-2015,Sold,"$2,000,000",$677,MLSListings
1218,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",06-05-2015,Listed,"$1,980,000",$670,MLSListings
1219,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",06-05-2015,Listed,"$1,980,000",$670,MLSListings
1220,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",04/15/2013,Sold,"$1,350,000",$457,Public Record
1221,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",03/18/2013,Listed,"$1,400,000",$473,MLSListings
1222,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",04-03-2007,Sold,"$1,560,000",$528,Public Record
1223,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",,,,,
1224,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",,,,,
1225,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",,,,,
1226,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",10-09-2020,Listed,"$2,499,000",$845,MLSListings
1227,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",08/18/2015,Sold,"$2,000,000",$677,MLSListings
1228,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",07-10-2015,Sold,"$2,000,000",$677,MLSListings
1229,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",06-05-2015,Listed,"$1,980,000",$670,MLSListings
1230,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",06-05-2015,Listed,"$1,980,000",$670,MLSListings
1231,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",04/15/2013,Sold,"$1,350,000",$457,Public Record
1232,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",03/18/2013,Listed,"$1,400,000",$473,MLSListings
1233,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",04-03-2007,Sold,"$1,560,000",$528,Public Record
1234,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",,,,,
1235,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",,,,,
1236,1189-Garfield-Ave_San-Jose_CA_95125_M13931-20390,4bed,3.5bath,"2,954sqft",,,,,
1237,491-Holly-Hock-Ct_San-Jose_CA_95117_M14361-05692,1bed,1bath,712sqft,10-10-2020,Listed,"$618,888",$869,MLSListings
1238,491-Holly-Hock-Ct_San-Jose_CA_95117_M14361-05692,1bed,1bath,712sqft,06-01-2001,Sold,"$270,000",$379,Public Record
1239,491-Holly-Hock-Ct_San-Jose_CA_95117_M14361-05692,1bed,1bath,712sqft,06/16/1993,Sold,"$127,000",$178,Public Record
1240,491-Holly-Hock-Ct_San-Jose_CA_95117_M14361-05692,1bed,1bath,712sqft,03/13/1987,Sold,"$91,000",$127,Public Record
1241,491-Holly-Hock-Ct_San-Jose_CA_95117_M14361-05692,1bed,1bath,712sqft,10-10-2020,Listed,"$618,888",$869,MLSListings
1242,491-Holly-Hock-Ct_San-Jose_CA_95117_M14361-05692,1bed,1bath,712sqft,06-01-2001,Sold,"$270,000",$379,Public Record
1243,491-Holly-Hock-Ct_San-Jose_CA_95117_M14361-05692,1bed,1bath,712sqft,06/16/1993,Sold,"$127,000",$178,Public Record
1244,491-Holly-Hock-Ct_San-Jose_CA_95117_M14361-05692,1bed,1bath,712sqft,03/13/1987,Sold,"$91,000",$127,Public Record
1245,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,10-07-2020,Listed,"$499,900",$506,MLSListings
1246,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,08/31/2011,Sold,"$157,000",$159,MLSListings
1247,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,08-05-2011,Relisted,"$169,900",$172,MLSListings
1248,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,06/24/2011,Relisted,"$169,900",$172,MLSListings
1249,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,06-02-2011,Listed,"$160,000",$162,MLSListings
1250,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,02/23/1996,Sold,"$81,000",$82,Public Record
1251,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,10-07-2020,Listed,"$499,900",$506,MLSListings
1252,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,08/31/2011,Sold,"$157,000",$159,MLSListings
1253,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,08-05-2011,Relisted,"$169,900",$172,MLSListings
1254,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,06/24/2011,Relisted,"$169,900",$172,MLSListings
1255,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,06-02-2011,Listed,"$160,000",$162,MLSListings
1256,966-Bellhurst-Ave_San-Jose_CA_95122_M13600-76872,2bed,1.5bath,986sqft,02/23/1996,Sold,"$81,000",$82,Public Record
1257,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",10-11-2020,Listed,"$748,888",$720,MLSListings
1258,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",08/28/2014,Sold,"$396,000",$380,Public Record
1259,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",04-01-2010,Sold,"$200,000",$192,Public Record
1260,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",02/16/2010,Listed,"$184,900",$246,MLSListings
1261,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",02-12-2010,Listed,"$184,900",$246,ContraCosta
1262,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",02-06-2010,Listed,"$199,000",$265,MLSListings
1263,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",06-05-2009,Listed,"$239,000",$318,MLSListings
1264,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",05-04-2006,Sold,"$380,000",$365,Public Record
1265,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",10-11-2020,Listed,"$748,888",$720,MLSListings
1266,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",08/28/2014,Sold,"$396,000",$380,Public Record
1267,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",04-01-2010,Sold,"$200,000",$192,Public Record
1268,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",02/16/2010,Listed,"$184,900",$246,MLSListings
1269,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",02-12-2010,Listed,"$184,900",$246,ContraCosta
1270,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",02-06-2010,Listed,"$199,000",$265,MLSListings
1271,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",06-05-2009,Listed,"$239,000",$318,MLSListings
1272,1025-N-12th-St_San-Jose_CA_95112_M20479-17117,3bed,2bath,"1,040sqft",05-04-2006,Sold,"$380,000",$365,Public Record
1273,4843-Yamato-Dr_San-Jose_CA_95111_M23828-19142,4bed,2.5bath,"2,020sqft",10-09-2020,Listed,"$799,000",$395,MLSListings
1274,4843-Yamato-Dr_San-Jose_CA_95111_M23828-19142,4bed,2.5bath,"2,020sqft",03/31/1998,Sold,"$292,000",$144,Public Record
1275,4843-Yamato-Dr_San-Jose_CA_95111_M23828-19142,4bed,2.5bath,"2,020sqft",05-12-1989,Sold,"$275,000",$136,Public Record
1276,4843-Yamato-Dr_San-Jose_CA_95111_M23828-19142,4bed,2.5bath,"2,020sqft",11/23/1988,Sold,"$237,500",$117,Public Record
1277,4843-Yamato-Dr_San-Jose_CA_95111_M23828-19142,4bed,2.5bath,"2,020sqft",10-09-2020,Listed,"$799,000",$395,MLSListings
1278,4843-Yamato-Dr_San-Jose_CA_95111_M23828-19142,4bed,2.5bath,"2,020sqft",03/31/1998,Sold,"$292,000",$144,Public Record
1279,4843-Yamato-Dr_San-Jose_CA_95111_M23828-19142,4bed,2.5bath,"2,020sqft",05-12-1989,Sold,"$275,000",$136,Public Record
1280,4843-Yamato-Dr_San-Jose_CA_95111_M23828-19142,4bed,2.5bath,"2,020sqft",11/23/1988,Sold,"$237,500",$117,Public Record
1281,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",10-08-2020,Listed,"$1,388,000",$659,MLSListings
1282,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",10/27/2015,Sold,"$985,000",$467,MLSListings
1283,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",09/23/2015,Listed,"$924,900",$439,MLSListings
1284,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",09/23/2015,Listed,"$924,900",$439,MLSListings
1285,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",01/29/2004,Sold,"$725,000",$344,Public Record
1286,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",04/30/1986,Sold,"$186,000",$88,Public Record
1287,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",01/17/1983,Sold,"$146,000",$69,Public Record
1288,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",10-08-2020,Listed,"$1,388,000",$659,MLSListings
1289,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",10/27/2015,Sold,"$985,000",$467,MLSListings
1290,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",09/23/2015,Listed,"$924,900",$439,MLSListings
1291,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",09/23/2015,Listed,"$924,900",$439,MLSListings
1292,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",01/29/2004,Sold,"$725,000",$344,Public Record
1293,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",04/30/1986,Sold,"$186,000",$88,Public Record
