ID,Confirmed,Deaths,Recovered,FIPS,County,Province_State,Country_Region,Last_Update,Last_Update_Time,Lat,Long_,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
21336,0,0,0,6003,Alpine,California,US,26-03-2020,23:48,38.59678594,-119.8223594,0,"Alpine, California, US",,
21337,2,0,0,6005,Amador,California,US,26-03-2020,23:48,38.44583082,-120.65696,0,"Amador, California, US",,
21613,5,0,0,6007,Butte,California,US,26-03-2020,23:48,39.66727762,-121.6005252,0,"Butte, California, US",,
21622,3,0,0,6009,Calaveras,California,US,26-03-2020,23:48,38.20537103,-120.552913,0,"Calaveras, California, US",,
21898,0,0,0,6011,Colusa,California,US,26-03-2020,23:48,39.17881957,-122.2331726,0,"Colusa, California, US",,
21907,131,1,0,6013,Contra Costa,California,US,26-03-2020,23:48,37.91923498,-121.9289527,0,"Contra Costa, California, US",,
22039,0,0,0,6015,Del Norte,California,US,26-03-2020,23:48,41.74228275,-123.8974063,0,"Del Norte, California, US",,
22141,3,0,0,6017,El Dorado,California,US,26-03-2020,23:48,38.77965956,-120.5233166,0,"El Dorado, California, US",,
22273,19,0,0,6019,Fresno,California,US,26-03-2020,23:48,36.75733899,-119.6466953,0,"Fresno, California, US",,
22334,0,0,0,6021,Glenn,California,US,26-03-2020,23:48,39.59875897,-122.3938452,0,"Glenn, California, US",,
22600,10,0,0,6023,Humboldt,California,US,26-03-2020,23:48,40.69923009,-123.876044,0,"Humboldt, California, US",,
22619,9,0,0,6025,Imperial,California,US,26-03-2020,23:48,33.0393082,-115.3669042,0,"Imperial, California, US",,
22624,2,0,0,6027,Inyo,California,US,26-03-2020,23:48,36.51112084,-117.4111978,0,"Inyo, California, US",,
22777,29,0,0,6029,Kern,California,US,26-03-2020,23:48,35.34329425,-118.7277796,0,"Kern, California, US",,
22794,0,0,0,6031,Kings,California,US,26-03-2020,23:48,36.07409056,-119.8159973,0,"Kings, California, US",,
22844,0,0,0,6033,Lake,California,US,26-03-2020,23:48,39.10124298,-122.7536244,0,"Lake, California, US",,
22879,0,0,0,6035,Lassen,California,US,26-03-2020,23:48,40.67311306,-120.5935099,0,"Lassen, California, US",,
22999,1229,21,0,6037,Los Angeles,California,US,26-03-2020,23:48,34.30828379,-118.2282411,0,"Los Angeles, California, US",,
23036,7,0,0,6039,Madera,California,US,26-03-2020,23:48,37.21513971,-119.7665589,0,"Madera, California, US",,
23072,60,0,0,6041,Marin,California,US,26-03-2020,23:48,38.07122463,-122.7210631,0,"Marin, California, US",,
23091,0,0,0,6043,Mariposa,California,US,26-03-2020,23:48,37.57978556,-119.9073334,0,"Mariposa, California, US",,
23175,2,0,0,6045,Mendocino,California,US,26-03-2020,23:48,39.4381191,-123.3911313,0,"Mendocino, California, US",,
23179,2,0,0,6047,Merced,California,US,26-03-2020,23:48,37.18922369,-120.7209035,0,"Merced, California, US",,
23231,0,0,0,6049,Modoc,California,US,26-03-2020,23:48,41.58965602,-120.7244817,0,"Modoc, California, US",,
23236,4,0,0,6051,Mono,California,US,26-03-2020,23:48,37.93899289,-118.8872409,0,"Mono, California, US",,
23258,24,1,0,6053,Monterey,California,US,26-03-2020,23:48,36.21862405,-121.2413397,0,"Monterey, California, US",,
23325,6,0,0,6055,Napa,California,US,26-03-2020,23:48,38.50735751,-122.332839,0,"Napa, California, US",,
23342,7,0,0,6057,Nevada,California,US,26-03-2020,23:48,39.30394768,-120.7627281,0,"Nevada, California, US",,
23425,256,1,0,6059,Orange,California,US,26-03-2020,23:48,33.70147516,-117.7645998,0,"Orange, California, US",,
23570,30,1,0,6061,Placer,California,US,26-03-2020,23:48,39.06167234,-120.7240569,0,"Placer, California, US",,
23576,0,0,0,6063,Plumas,California,US,26-03-2020,23:48,40.00355989,-120.8395236,0,"Plumas, California, US",,
23722,105,8,0,6065,Riverside,California,US,26-03-2020,23:48,33.74314981,-115.9933578,0,"Riverside, California, US",,
23773,113,5,0,6067,Sacramento,California,US,26-03-2020,23:48,38.45106826,-121.3425374,0,"Sacramento, California, US",,
23788,9,1,0,6069,San Benito,California,US,26-03-2020,23:48,36.60308176,-121.069975,0,"San Benito, California, US",,
23789,54,2,0,6071,San Bernardino,California,US,26-03-2020,23:48,34.84060306,-116.1774685,0,"San Bernardino, California, US",,
23790,293,3,0,6073,San Diego,California,US,26-03-2020,23:48,33.03484597,-116.7365326,0,"San Diego, California, US",,
23791,223,2,0,6075,San Francisco,California,US,26-03-2020,23:48,37.75215114,-122.4385672,0,"San Francisco, California, US",,
23793,71,3,0,6077,San Joaquin,California,US,26-03-2020,23:48,37.93433732,-121.2730061,0,"San Joaquin, California, US",,
23798,54,0,0,6079,San Luis Obispo,California,US,26-03-2020,23:48,35.38822029,-120.4039028,0,"San Luis Obispo, California, US",,
23799,195,5,0,6081,San Mateo,California,US,26-03-2020,23:48,37.4228808,-122.3275546,0,"San Mateo, California, US",,
23811,26,0,0,6083,Santa Barbara,California,US,26-03-2020,23:48,34.65329488,-120.0188492,0,"Santa Barbara, California, US",,
23812,542,19,0,6085,Santa Clara,California,US,26-03-2020,23:48,37.23104908,-121.6970462,0,"Santa Clara, California, US",,
23814,25,0,0,6087,Santa Cruz,California,US,26-03-2020,23:48,37.05580291,-122.0066524,0,"Santa Cruz, California, US",,
23870,3,1,0,6089,Shasta,California,US,26-03-2020,23:48,40.76391419,-122.0396884,0,"Shasta, California, US",,
23897,0,0,0,6091,Sierra,California,US,26-03-2020,23:48,39.57713498,-120.5200701,0,"Sierra, California, US",,
23905,3,0,0,6093,Siskiyou,California,US,26-03-2020,23:48,41.59198861,-122.5407434,0,"Siskiyou, California, US",,
23919,31,0,0,6095,Solano,California,US,26-03-2020,23:48,38.26827353,-121.9357113,0,"Solano, California, US",,
23925,37,1,0,6097,Sonoma,California,US,26-03-2020,23:48,38.52746429,-122.8862506,0,"Sonoma, California, US",,
23963,13,0,0,6099,Stanislaus,California,US,26-03-2020,23:48,37.55862499,-120.9970722,0,"Stanislaus, California, US",,
24029,2,0,0,6101,Sutter,California,US,26-03-2020,23:48,39.03417539,-121.6945899,0,"Sutter, California, US",,
24060,0,0,0,6103,Tehama,California,US,26-03-2020,23:48,40.12570935,-122.2370171,0,"Tehama, California, US",,
24113,0,0,0,6105,Trinity,California,US,26-03-2020,23:48,40.6491767,-123.114713,0,"Trinity, California, US",,
24120,18,0,0,6107,Tulare,California,US,26-03-2020,23:48,36.22026558,-118.8020203,0,"Tulare, California, US",,
24123,0,0,0,6109,Tuolumne,California,US,26-03-2020,23:48,38.02644018,-119.9525093,0,"Tuolumne, California, US",,
24196,50,1,0,6111,Ventura,California,US,26-03-2020,23:48,34.44465746,-119.0910613,0,"Ventura, California, US",,
24435,11,1,0,6113,Yolo,California,US,26-03-2020,23:48,38.68278902,-121.9018288,0,"Yolo, California, US",,
24442,3,0,0,6115,Yuba,California,US,26-03-2020,23:48,39.26255932,-121.3535644,0,"Yuba, California, US",,
24729,220,4,0,6001,Alameda,California,US,27-03-2020,22:14,37.64629437,-121.8929271,0,"Alameda, California, US",,
24757,0,0,0,6003,Alpine,California,US,27-03-2020,22:14,38.59678594,-119.8223594,0,"Alpine, California, US",,
24758,2,0,0,6005,Amador,California,US,27-03-2020,22:14,38.44583082,-120.65696,0,"Amador, California, US",,
25034,5,0,0,6007,Butte,California,US,27-03-2020,22:14,39.66727762,-121.6005252,0,"Butte, California, US",,
25043,3,0,0,6009,Calaveras,California,US,27-03-2020,22:14,38.20537103,-120.552913,0,"Calaveras, California, US",,
25319,0,0,0,6011,Colusa,California,US,27-03-2020,22:14,39.17881957,-122.2331726,0,"Colusa, California, US",,
25328,147,1,0,6013,Contra Costa,California,US,27-03-2020,22:14,37.91923498,-121.9289527,0,"Contra Costa, California, US",,
25460,0,0,0,6015,Del Norte,California,US,27-03-2020,22:14,41.74228275,-123.8974063,0,"Del Norte, California, US",,
25562,9,0,0,6017,El Dorado,California,US,27-03-2020,22:14,38.77965956,-120.5233166,0,"El Dorado, California, US",,
25694,27,0,0,6019,Fresno,California,US,27-03-2020,22:14,36.75733899,-119.6466953,0,"Fresno, California, US",,
25755,0,0,0,6021,Glenn,California,US,27-03-2020,22:14,39.59875897,-122.3938452,0,"Glenn, California, US",,
26021,12,0,0,6023,Humboldt,California,US,27-03-2020,22:14,40.69923009,-123.876044,0,"Humboldt, California, US",,
26040,17,0,0,6025,Imperial,California,US,27-03-2020,22:14,33.0393082,-115.3669042,0,"Imperial, California, US",,
26045,3,0,0,6027,Inyo,California,US,27-03-2020,22:14,36.51112084,-117.4111978,0,"Inyo, California, US",,
26198,33,1,0,6029,Kern,California,US,27-03-2020,22:14,35.34329425,-118.7277796,0,"Kern, California, US",,
26215,0,0,0,6031,Kings,California,US,27-03-2020,22:14,36.07409056,-119.8159973,0,"Kings, California, US",,
26265,0,0,0,6033,Lake,California,US,27-03-2020,22:14,39.10124298,-122.7536244,0,"Lake, California, US",,
26300,0,0,0,6035,Lassen,California,US,27-03-2020,22:14,40.67311306,-120.5935099,0,"Lassen, California, US",,
26420,1465,26,0,6037,Los Angeles,California,US,27-03-2020,22:14,34.30828379,-118.2282411,0,"Los Angeles, California, US",,
26457,10,0,0,6039,Madera,California,US,27-03-2020,22:14,37.21513971,-119.7665589,0,"Madera, California, US",,
26493,65,0,0,6041,Marin,California,US,27-03-2020,22:14,38.07122463,-122.7210631,0,"Marin, California, US",,
26512,0,0,0,6043,Mariposa,California,US,27-03-2020,22:14,37.57978556,-119.9073334,0,"Mariposa, California, US",,
26596,2,0,0,6045,Mendocino,California,US,27-03-2020,22:14,39.4381191,-123.3911313,0,"Mendocino, California, US",,
26600,4,0,0,6047,Merced,California,US,27-03-2020,22:14,37.18922369,-120.7209035,0,"Merced, California, US",,
26652,0,0,0,6049,Modoc,California,US,27-03-2020,22:14,41.58965602,-120.7244817,0,"Modoc, California, US",,
26657,6,0,0,6051,Mono,California,US,27-03-2020,22:14,37.93899289,-118.8872409,0,"Mono, California, US",,
26679,24,1,0,6053,Monterey,California,US,27-03-2020,22:14,36.21862405,-121.2413397,0,"Monterey, California, US",,
26746,6,0,0,6055,Napa,California,US,27-03-2020,22:14,38.50735751,-122.332839,0,"Napa, California, US",,
26763,8,0,0,6057,Nevada,California,US,27-03-2020,22:14,39.30394768,-120.7627281,0,"Nevada, California, US",,
26846,321,3,0,6059,Orange,California,US,27-03-2020,22:14,33.70147516,-117.7645998,0,"Orange, California, US",,
26991,30,1,0,6061,Placer,California,US,27-03-2020,22:14,39.06167234,-120.7240569,0,"Placer, California, US",,
26997,0,0,0,6063,Plumas,California,US,27-03-2020,22:14,40.00355989,-120.8395236,0,"Plumas, California, US",,
27143,149,8,0,6065,Riverside,California,US,27-03-2020,22:14,33.74314981,-115.9933578,0,"Riverside, California, US",,
27194,164,6,0,6067,Sacramento,California,US,27-03-2020,22:14,38.45106826,-121.3425374,0,"Sacramento, California, US",,
27209,13,1,0,6069,San Benito,California,US,27-03-2020,22:14,36.60308176,-121.069975,0,"San Benito, California, US",,
27210,54,3,0,6071,San Bernardino,California,US,27-03-2020,22:14,34.84060306,-116.1774685,0,"San Bernardino, California, US",,
27211,341,3,0,6073,San Diego,California,US,27-03-2020,22:14,33.03484597,-116.7365326,0,"San Diego, California, US",,
27212,279,3,0,6075,San Francisco,California,US,27-03-2020,22:14,37.75215114,-122.4385672,0,"San Francisco, California, US",,
27214,90,3,0,6077,San Joaquin,California,US,27-03-2020,22:14,37.93433732,-121.2730061,0,"San Joaquin, California, US",,
27219,59,0,0,6079,San Luis Obispo,California,US,27-03-2020,22:14,35.38822029,-120.4039028,0,"San Luis Obispo, California, US",,
27220,239,6,0,6081,San Mateo,California,US,27-03-2020,22:14,37.4228808,-122.3275546,0,"San Mateo, California, US",,
27232,32,0,0,6083,Santa Barbara,California,US,27-03-2020,22:14,34.65329488,-120.0188492,0,"Santa Barbara, California, US",,
27233,574,20,0,6085,Santa Clara,California,US,27-03-2020,22:14,37.23104908,-121.6970462,0,"Santa Clara, California, US",,
27235,32,0,0,6087,Santa Cruz,California,US,27-03-2020,22:14,37.05580291,-122.0066524,0,"Santa Cruz, California, US",,
27291,3,1,0,6089,Shasta,California,US,27-03-2020,22:14,40.76391419,-122.0396884,0,"Shasta, California, US",,
27318,0,0,0,6091,Sierra,California,US,27-03-2020,22:14,39.57713498,-120.5200701,0,"Sierra, California, US",,
27326,3,0,0,6093,Siskiyou,California,US,27-03-2020,22:14,41.59198861,-122.5407434,0,"Siskiyou, California, US",,
27340,34,0,0,6095,Solano,California,US,27-03-2020,22:14,38.26827353,-121.9357113,0,"Solano, California, US",,
27346,44,1,0,6097,Sonoma,California,US,27-03-2020,22:14,38.52746429,-122.8862506,0,"Sonoma, California, US",,
27384,17,0,0,6099,Stanislaus,California,US,27-03-2020,22:14,37.55862499,-120.9970722,0,"Stanislaus, California, US",,
27450,2,0,0,6101,Sutter,California,US,27-03-2020,22:14,39.03417539,-121.6945899,0,"Sutter, California, US",,
27481,0,0,0,6103,Tehama,California,US,27-03-2020,22:14,40.12570935,-122.2370171,0,"Tehama, California, US",,
27534,0,0,0,6105,Trinity,California,US,27-03-2020,22:14,40.6491767,-123.114713,0,"Trinity, California, US",,
27541,20,0,0,6107,Tulare,California,US,27-03-2020,22:14,36.22026558,-118.8020203,0,"Tulare, California, US",,
27544,0,0,0,6109,Tuolumne,California,US,27-03-2020,22:14,38.02644018,-119.9525093,0,"Tuolumne, California, US",,
27562,12,0,0,,Unassigned,California,US,27-03-2020,22:14,0,0,0,"Unassigned, California, US",,
27624,61,1,0,6111,Ventura,California,US,27-03-2020,22:14,34.44465746,-119.0910613,0,"Ventura, California, US",,
27863,13,1,0,6113,Yolo,California,US,27-03-2020,22:14,38.68278902,-121.9018288,0,"Yolo, California, US",,
27870,3,0,0,6115,Yuba,California,US,27-03-2020,22:14,39.26255932,-121.3535644,0,"Yuba, California, US",,
28158,220,4,0,6001,Alameda,California,US,28-03-2020,23:05,37.64629437,-121.8929271,0,"Alameda, California, US",,
28186,0,0,0,6003,Alpine,California,US,28-03-2020,23:05,38.59678594,-119.8223594,0,"Alpine, California, US",,
28187,2,0,0,6005,Amador,California,US,28-03-2020,23:05,38.44583082,-120.65696,0,"Amador, California, US",,
28463,5,0,0,6007,Butte,California,US,28-03-2020,23:05,39.66727762,-121.6005252,0,"Butte, California, US",,
28472,3,0,0,6009,Calaveras,California,US,28-03-2020,23:05,38.20537103,-120.552913,0,"Calaveras, California, US",,
28748,1,0,0,6011,Colusa,California,US,28-03-2020,23:05,39.17881957,-122.2331726,0,"Colusa, California, US",,
28757,168,2,0,6013,Contra Costa,California,US,28-03-2020,23:05,37.91923498,-121.9289527,0,"Contra Costa, California, US",,
28889,0,0,0,6015,Del Norte,California,US,28-03-2020,23:05,41.74228275,-123.8974063,0,"Del Norte, California, US",,
28991,12,0,0,6017,El Dorado,California,US,28-03-2020,23:05,38.77965956,-120.5233166,0,"El Dorado, California, US",,
29123,31,0,0,6019,Fresno,California,US,28-03-2020,23:05,36.75733899,-119.6466953,0,"Fresno, California, US",,
29184,0,0,0,6021,Glenn,California,US,28-03-2020,23:05,39.59875897,-122.3938452,0,"Glenn, California, US",,
29450,14,0,0,6023,Humboldt,California,US,28-03-2020,23:05,40.69923009,-123.876044,0,"Humboldt, California, US",,
29469,21,0,0,6025,Imperial,California,US,28-03-2020,23:05,33.0393082,-115.3669042,0,"Imperial, California, US",,
29474,5,0,0,6027,Inyo,California,US,28-03-2020,23:05,36.51112084,-117.4111978,0,"Inyo, California, US",,
29627,47,1,0,6029,Kern,California,US,28-03-2020,23:05,35.34329425,-118.7277796,0,"Kern, California, US",,
29644,2,0,0,6031,Kings,California,US,28-03-2020,23:05,36.07409056,-119.8159973,0,"Kings, California, US",,
29694,0,0,0,6033,Lake,California,US,28-03-2020,23:05,39.10124298,-122.7536244,0,"Lake, California, US",,
29729,0,0,0,6035,Lassen,California,US,28-03-2020,23:05,40.67311306,-120.5935099,0,"Lassen, California, US",,
29849,1465,26,0,6037,Los Angeles,California,US,28-03-2020,23:05,34.30828379,-118.2282411,0,"Los Angeles, California, US",,
29886,11,1,0,6039,Madera,California,US,28-03-2020,23:05,37.21513971,-119.7665589,0,"Madera, California, US",,
29922,68,1,0,6041,Marin,California,US,28-03-2020,23:05,38.07122463,-122.7210631,0,"Marin, California, US",,
29941,0,0,0,6043,Mariposa,California,US,28-03-2020,23:05,37.57978556,-119.9073334,0,"Mariposa, California, US",,
30025,2,0,0,6045,Mendocino,California,US,28-03-2020,23:05,39.4381191,-123.3911313,0,"Mendocino, California, US",,
30029,7,0,0,6047,Merced,California,US,28-03-2020,23:05,37.18922369,-120.7209035,0,"Merced, California, US",,
30081,0,0,0,6049,Modoc,California,US,28-03-2020,23:05,41.58965602,-120.7244817,0,"Modoc, California, US",,
30086,8,0,0,6051,Mono,California,US,28-03-2020,23:05,37.93899289,-118.8872409,0,"Mono, California, US",,
30108,32,1,0,6053,Monterey,California,US,28-03-2020,23:05,36.21862405,-121.2413397,0,"Monterey, California, US",,
30175,9,0,0,6055,Napa,California,US,28-03-2020,23:05,38.50735751,-122.332839,0,"Napa, California, US",,
30192,12,0,0,6057,Nevada,California,US,28-03-2020,23:05,39.30394768,-120.7627281,0,"Nevada, California, US",,
30275,403,4,0,6059,Orange,California,US,28-03-2020,23:05,33.70147516,-117.7645998,0,"Orange, California, US",,
30420,41,1,0,6061,Placer,California,US,28-03-2020,23:05,39.06167234,-120.7240569,0,"Placer, California, US",,
30426,0,0,0,6063,Plumas,California,US,28-03-2020,23:05,40.00355989,-120.8395236,0,"Plumas, California, US",,
30572,183,8,0,6065,Riverside,California,US,28-03-2020,23:05,33.74314981,-115.9933578,0,"Riverside, California, US",,
30623,164,6,0,6067,Sacramento,California,US,28-03-2020,23:05,38.45106826,-121.3425374,0,"Sacramento, California, US",,
30638,14,1,0,6069,San Benito,California,US,28-03-2020,23:05,36.60308176,-121.069975,0,"San Benito, California, US",,
30639,76,3,0,6071,San Bernardino,California,US,28-03-2020,23:05,34.84060306,-116.1774685,0,"San Bernardino, California, US",,
30640,413,6,0,6073,San Diego,California,US,28-03-2020,23:05,33.03484597,-116.7365326,0,"San Diego, California, US",,
30641,308,4,0,6075,San Francisco,California,US,28-03-2020,23:05,37.75215114,-122.4385672,0,"San Francisco, California, US",,
30643,93,4,0,6077,San Joaquin,California,US,28-03-2020,23:05,37.93433732,-121.2730061,0,"San Joaquin, California, US",,
30648,67,0,0,6079,San Luis Obispo,California,US,28-03-2020,23:05,35.38822029,-120.4039028,0,"San Luis Obispo, California, US",,
30649,274,6,0,6081,San Mateo,California,US,28-03-2020,23:05,37.4228808,-122.3275546,0,"San Mateo, California, US",,
30661,47,0,0,6083,Santa Barbara,California,US,28-03-2020,23:05,34.65329488,-120.0188492,0,"Santa Barbara, California, US",,
30662,591,25,0,6085,Santa Clara,California,US,28-03-2020,23:05,37.23104908,-121.6970462,0,"Santa Clara, California, US",,
30664,34,0,0,6087,Santa Cruz,California,US,28-03-2020,23:05,37.05580291,-122.0066524,0,"Santa Cruz, California, US",,
30720,3,1,0,6089,Shasta,California,US,28-03-2020,23:05,40.76391419,-122.0396884,0,"Shasta, California, US",,
30747,0,0,0,6091,Sierra,California,US,28-03-2020,23:05,39.57713498,-120.5200701,0,"Sierra, California, US",,
30755,3,0,0,6093,Siskiyou,California,US,28-03-2020,23:05,41.59198861,-122.5407434,0,"Siskiyou, California, US",,
