ID,Address,Zip_Code,Beds,Baths,Area,Date,Action,Amount_dollar,Rate_dollar_,Source
206,10361-Menhart-Ln_Cupertino_CA_95014_M18872-35453,95014,4,3,1818,19-05-2005,Sold,610000,335,Public Record
207,10361-Menhart-Ln_Cupertino_CA_95014_M18872-35453,95014,4,3,1818,19-05-2005,Sold,610000,335,Public Record
208,1037-Scotia-Ter-Unit-301_Sunnyvale_CA_94089_M25404-17606,94089,2,2,1030,25-09-2020,Listed,949000,921,ContraCosta
209,1037-Scotia-Ter-Unit-301_Sunnyvale_CA_94089_M25404-17606,94089,2,2,1030,25-09-2020,Listed,949000,921,ContraCosta
210,1037-Scotia-Ter-Unit-301_Sunnyvale_CA_94089_M25404-17606,94089,2,2,1030,13-11-2009,Sold,430000,417,Public Record
211,1037-Scotia-Ter-Unit-301_Sunnyvale_CA_94089_M25404-17606,94089,2,2,1030,13-11-2009,Sold,430000,417,Public Record
212,10425-Calvert-Dr_Cupertino_CA_95014_M27177-46631,95014,4,2,1754,10-08-2020,Listed,1495000,852,MLSListings
213,10425-Calvert-Dr_Cupertino_CA_95014_M27177-46631,95014,4,2,1754,10-08-2020,Listed,1495000,852,MLSListings
214,10425-Calvert-Dr_Cupertino_CA_95014_M27177-46631,95014,4,2,1754,01-09-1996,Sold,170000,96,Public Record
215,10425-Calvert-Dr_Cupertino_CA_95014_M27177-46631,95014,4,2,1754,01-09-1996,Sold,170000,96,Public Record
216,10425-Calvert-Dr_Cupertino_CA_95014_M27177-46631,95014,4,2,1754,20-08-1996,Sold,262000,149,Public Record
217,10425-Calvert-Dr_Cupertino_CA_95014_M27177-46631,95014,4,2,1754,20-08-1996,Sold,262000,149,Public Record
218,1044-Morse-Ave_Sunnyvale_CA_94089_M24492-33806,94089,3,2.5,1679,10-05-2020,Listed,1398000,832,MLSListings
219,1044-Morse-Ave_Sunnyvale_CA_94089_M24492-33806,94089,3,2.5,1679,10-05-2020,Listed,1398000,832,MLSListings
220,1044-Morse-Ave_Sunnyvale_CA_94089_M24492-33806,94089,3,2.5,1679,25-01-2008,Sold,794500,473,Public Record
221,1044-Morse-Ave_Sunnyvale_CA_94089_M24492-33806,94089,3,2.5,1679,25-01-2008,Sold,794500,473,Public Record
222,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,22-09-2020,Listed,3598000,1097,MLSListings
223,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,22-09-2020,Listed,3598000,1097,MLSListings
224,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,20-11-2018,Sold,1526515,1188,SanDiegoCountySPN
225,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,20-11-2018,Sold,1526515,1188,SanDiegoCountySPN
226,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,30-10-2018,Price Changed,1700000,1323,MLSListings
227,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,30-10-2018,Price Changed,1700000,1323,MLSListings
228,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,29-10-2018,Listed,1900000,1479,MLSListings
229,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,29-10-2018,Listed,1900000,1479,MLSListings
230,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,11-01-2018,Price Changed,1499000,1167,MLSListings
231,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,11-01-2018,Price Changed,1499000,1167,MLSListings
232,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,20-11-1975,Sold,40400,31,Public Record
233,10450-Corte-de-Madrid_Cupertino_CA_95014_M26897-97174,95014,6,5.5,3278,20-11-1975,Sold,40400,31,Public Record
234,1050-Borregas-Ave-Spc-113_Sunnyvale_CA_94089_M29711-97807,94089,2,2,1580,31-08-2020,Listed,189000,119,MyStateMLS
235,1050-Borregas-Ave-Spc-113_Sunnyvale_CA_94089_M29711-97807,94089,2,2,1580,29-02-2012,Sold,44500,28,MLSListings
236,1050-Borregas-Ave-Spc-113_Sunnyvale_CA_94089_M29711-97807,94089,2,2,1580,01-02-2012,Listed,47500,30,MLSListings
237,1050-Borregas-Ave-Spc-80_Sunnyvale_CA_94089_M16994-51665,94089,2,2,1440,15-09-2020,Listed,169900,117,MLSListings
238,1050-Borregas-Ave-Spc-80_Sunnyvale_CA_94089_M16994-51665,94089,2,2,1440,13-07-2010,Price Changed,52500,36,MLSListings
239,1050-Borregas-Ave-Spc-80_Sunnyvale_CA_94089_M16994-51665,94089,2,2,1440,13-05-2010,Price Changed,59900,41,MLSListings
240,1050-Borregas-Ave-Spc-80_Sunnyvale_CA_94089_M16994-51665,94089,2,2,1440,15-10-2009,Price Changed,65000,45,MLSListings
241,1050-Borregas-Ave-Spc-80_Sunnyvale_CA_94089_M16994-51665,94089,2,2,1440,08-10-2009,Listed,75000,52,MLSListings
242,1050-Borregas-Ave-Spc-80_Sunnyvale_CA_94089_M16994-51665,94089,2,2,1440,31-08-2009,Price Changed,69900,48,MLSListings
243,1050-Borregas-Ave-Spc-80_Sunnyvale_CA_94089_M16994-51665,94089,2,2,1440,18-02-2009,Listed,80000,57,MLSListings
244,1056-E-Evelyn-Ave_Sunnyvale_CA_94086_M28540-13662,94086,2,2,1198,10-09-2020,Listed,1289000,1075,MLSListings
245,1056-E-Evelyn-Ave_Sunnyvale_CA_94086_M28540-13662,94086,2,2,1198,10-09-2020,Listed,1289000,1075,MLSListings
246,1058-Grape-Ave_Sunnyvale_CA_94087_M23749-59971,94087,3,2,1348,09-09-2020,Listed,1858000,1378,MLSListings
247,1058-Grape-Ave_Sunnyvale_CA_94087_M23749-59971,94087,3,2,1348,09-09-2020,Listed,1858000,1378,MLSListings
248,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,10-08-2020,Listed,1499000,843,MLSListings
249,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,10-08-2020,Listed,1499000,843,MLSListings
250,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,31-07-2015,Sold,1005000,565,MLSListings
251,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,31-07-2015,Sold,1005000,565,MLSListings
252,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,24-06-2015,Listed,948000,533,MLSListings
253,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,24-06-2015,Listed,948000,533,MLSListings
254,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,24-06-2015,Listed,948000,533,MLSListings
255,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,24-06-2015,Listed,948000,533,MLSListings
256,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,09-12-1996,Sold,290000,163,Public Record
257,105-Berkeley-Ter_Sunnyvale_CA_94086_M26730-87511,94086,3,2.5,1912,09-12-1996,Sold,290000,163,Public Record
258,105-Maidenhair-Ter_Sunnyvale_CA_94086_M26333-75526,94086,2,2.5,1368,09-04-2020,Listed,1199800,877,MLSListings
259,105-Maidenhair-Ter_Sunnyvale_CA_94086_M26333-75526,94086,2,2.5,1368,09-04-2020,Listed,1199800,877,MLSListings
260,105-Maidenhair-Ter_Sunnyvale_CA_94086_M26333-75526,94086,2,2.5,1368,09-12-2017,Sold,1029500,752,Public Record
261,105-Maidenhair-Ter_Sunnyvale_CA_94086_M26333-75526,94086,2,2.5,1368,09-12-2017,Sold,1029500,752,Public Record
262,10614-Sterling-Blvd_Cupertino_CA_95014_M26748-16265,95014,3,2,1127,10-09-2020,Listed,1500000,1330,MLSListings
263,10614-Sterling-Blvd_Cupertino_CA_95014_M26748-16265,95014,3,2,1127,10-09-2020,Listed,1500000,1330,MLSListings
264,10614-Sterling-Blvd_Cupertino_CA_95014_M26748-16265,95014,3,2,1127,07-08-2020,Sold,1600000,1419,Public Record
265,10614-Sterling-Blvd_Cupertino_CA_95014_M26748-16265,95014,3,2,1127,07-08-2020,Sold,1600000,1419,Public Record
266,1061-Alta-Mira-Dr-Apt-A_Santa-Clara_CA_95051_M21535-21428,95051,2,2,1067,09-04-2020,Listed,719800,674,MLSListings
267,1061-Alta-Mira-Dr-Apt-A_Santa-Clara_CA_95051_M21535-21428,95051,2,2,1067,03-10-2016,Listed,599000,561,MLSListings
268,1061-Alta-Mira-Dr-Apt-A_Santa-Clara_CA_95051_M21535-21428,95051,2,2,1067,05-09-2016,Sold,650000,609,MLSListings
269,1061-Alta-Mira-Dr-Apt-A_Santa-Clara_CA_95051_M21535-21428,95051,2,2,1067,23-07-2016,Price Changed for rent,2700,2,RentlinxUnits
270,1061-Alta-Mira-Dr-Apt-A_Santa-Clara_CA_95051_M21535-21428,95051,2,2,1067,19-07-2016,Price Changed for rent,2800,2,RentlinxUnits
271,1061-Alta-Mira-Dr-Apt-A_Santa-Clara_CA_95051_M21535-21428,95051,2,2,1067,23-03-2016,Listed,599000,561,MLSListings
272,1062-Grape-Ave_Sunnyvale_CA_94087_M23712-33377,94087,4,3,1966,10-07-2020,Listed,2249888,1200,MLSListings
273,1062-Grape-Ave_Sunnyvale_CA_94087_M23712-33377,94087,4,3,1966,10-07-2020,Listed,2249888,1200,MLSListings
274,1062-Grape-Ave_Sunnyvale_CA_94087_M23712-33377,94087,4,3,1966,13-06-2013,Sold,1550000,788,MLSListings
275,1062-Grape-Ave_Sunnyvale_CA_94087_M23712-33377,94087,4,3,1966,13-06-2013,Sold,1550000,788,MLSListings
276,1062-Grape-Ave_Sunnyvale_CA_94087_M23712-33377,94087,4,3,1966,15-05-2013,Listed,1199000,609,MLSListings
277,1062-Grape-Ave_Sunnyvale_CA_94087_M23712-33377,94087,4,3,1966,15-05-2013,Listed,1199000,609,MLSListings
278,1062-Grape-Ave_Sunnyvale_CA_94087_M23712-33377,94087,4,3,1966,19-11-2010,Sold,670000,357,Public Record
279,1062-Grape-Ave_Sunnyvale_CA_94087_M23712-33377,94087,4,3,1966,19-11-2010,Sold,670000,357,Public Record
280,10641-Merriman-Rd_Cupertino_CA_95014_M20847-47332,95014,2,1,720,10-06-2020,Listed,2248000,3122,MLSListings
281,10641-Merriman-Rd_Cupertino_CA_95014_M20847-47332,95014,2,1,720,10-06-2020,Listed,2248000,3122,MLSListings
282,10649-Farallone-Dr_Cupertino_CA_95014_M26183-95628,95014,5,4,2016,25-09-2020,Listed,2699999,1339,BayEast
283,10649-Farallone-Dr_Cupertino_CA_95014_M26183-95628,95014,5,4,2016,25-09-2020,Listed,2699999,1339,BayEast
284,10649-Farallone-Dr_Cupertino_CA_95014_M26183-95628,95014,5,4,2016,02-12-2013,Sold,1310000,649,MLSListings
285,10649-Farallone-Dr_Cupertino_CA_95014_M26183-95628,95014,5,4,2016,02-12-2013,Sold,1310000,649,MLSListings
286,10649-Farallone-Dr_Cupertino_CA_95014_M26183-95628,95014,5,4,2016,26-11-2012,Listed,1299800,644,MLSListings
287,10649-Farallone-Dr_Cupertino_CA_95014_M26183-95628,95014,5,4,2016,26-11-2012,Listed,1299800,644,MLSListings
288,10649-Farallone-Dr_Cupertino_CA_95014_M26183-95628,95014,5,4,2016,04-04-2000,Sold,850500,421,Public Record
289,10649-Farallone-Dr_Cupertino_CA_95014_M26183-95628,95014,5,4,2016,04-04-2000,Sold,850500,421,Public Record
290,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,95120,3,2.5,2052,10-09-2020,Listed,1539999,750,MLSListings
291,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,95120,3,2.5,2052,10-09-2020,Listed,1539999,750,MLSListings
292,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,95120,3,2.5,2052,16-06-2016,Sold,1300000,633,MLSListings
293,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,95120,3,2.5,2052,16-06-2016,Sold,1300000,633,MLSListings
294,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,95120,3,2.5,2052,17-05-2016,Listed,1298000,632,MLSListings
295,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,95120,3,2.5,2052,17-05-2016,Listed,1298000,632,MLSListings
296,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,95120,3,2.5,2052,12-05-1986,Sold,175000,85,Public Record
297,1065-Hedgecroft-Pl_San-Jose_CA_95120_M10827-48099,95120,3,2.5,2052,12-05-1986,Sold,175000,85,Public Record
298,10671-S-Blaney-Ave_Cupertino_CA_95014_M26158-24278,95014,4,2,1564,19-09-2020,Listed,1998000,1277,MLSListings
299,10671-S-Blaney-Ave_Cupertino_CA_95014_M26158-24278,95014,4,2,1564,19-09-2020,Listed,1998000,1277,MLSListings
300,10671-S-Blaney-Ave_Cupertino_CA_95014_M26158-24278,95014,4,2,1564,30-06-1978,Sold,80900,51,Public Record
301,10671-S-Blaney-Ave_Cupertino_CA_95014_M26158-24278,95014,4,2,1564,30-06-1978,Sold,80900,51,Public Record
302,1068-Bigleaf-Pl-Unit-302_San-Jose_CA_95131_M26356-86014,95131,3,2.5,1850,10-07-2020,Listed,1098888,593,MLSListings
303,1068-Bigleaf-Pl-Unit-302_San-Jose_CA_95131_M26356-86014,95131,3,2.5,1850,10-07-2020,Listed,1098888,593,MLSListings
304,1068-Freestone-Ave_Sunnyvale_CA_94087_M23569-60521,94087,3,2,1647,19-09-2020,Listed,1899950,1153,MLSListings
305,1068-Freestone-Ave_Sunnyvale_CA_94087_M23569-60521,94087,3,2,1647,19-09-2020,Listed,1899950,1153,MLSListings
306,10704-Stevens-Canyon-Rd_Cupertino_CA_95014_M28868-77698,95014,3,2.5,2128,10-01-2020,Listed,1849000,868,MLSListings
307,10704-Stevens-Canyon-Rd_Cupertino_CA_95014_M28868-77698,95014,3,2.5,2128,10-01-2020,Listed,1849000,868,MLSListings
308,10704-Stevens-Canyon-Rd_Cupertino_CA_95014_M28868-77698,95014,3,2.5,2128,04-01-2014,Listed,1189000,558,MLSListings
309,10704-Stevens-Canyon-Rd_Cupertino_CA_95014_M28868-77698,95014,3,2.5,2128,04-01-2014,Listed,1189000,558,MLSListings
310,10704-Stevens-Canyon-Rd_Cupertino_CA_95014_M28868-77698,95014,3,2.5,2128,04-01-2014,Listed,1189000,558,MLSListings
311,10704-Stevens-Canyon-Rd_Cupertino_CA_95014_M28868-77698,95014,3,2.5,2128,04-01-2014,Listed,1189000,558,MLSListings
312,1070-Saddlewood-Dr_San-Jose_CA_95121_M27943-08456,95121,3,2.5,1178,10-09-2020,Listed,799999,679,MLSListings
313,1070-Saddlewood-Dr_San-Jose_CA_95121_M27943-08456,95121,3,2.5,1178,10-09-2020,Listed,799999,679,MLSListings
314,1070-Saddlewood-Dr_San-Jose_CA_95121_M27943-08456,95121,3,2.5,1178,04-02-2004,Sold,455000,386,Public Record
315,1070-Saddlewood-Dr_San-Jose_CA_95121_M27943-08456,95121,3,2.5,1178,04-02-2004,Sold,455000,386,Public Record
316,1070-Saddlewood-Dr_San-Jose_CA_95121_M27943-08456,95121,3,2.5,1178,03-09-1992,Sold,181500,154,Public Record
317,1070-Saddlewood-Dr_San-Jose_CA_95121_M27943-08456,95121,3,2.5,1178,03-09-1992,Sold,181500,154,Public Record
318,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,18-07-2020,Price Changed,999000,826,MLSListings
319,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,18-07-2020,Price Changed,999000,826,MLSListings
320,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,21-05-2020,Listed,1099000,909,MLSListings
321,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,21-05-2020,Listed,1099000,909,MLSListings
322,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,09-04-2020,Listed,998000,825,MLSListings
323,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,09-04-2020,Listed,998000,825,MLSListings
324,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,08-03-2020,Listed,999000,826,MLSListings
325,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,08-03-2020,Listed,999000,826,MLSListings
326,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,05-10-2017,Listed,895000,740,MLSListings
327,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,05-10-2017,Listed,895000,740,MLSListings
328,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,31-05-2017,Sold,950000,785,MLSListings
329,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,31-05-2017,Sold,950000,785,MLSListings
330,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,05-03-2010,Sold,482000,398,Public Record
331,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,05-03-2010,Sold,482000,398,Public Record
332,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,13-02-2010,Price Changed,482000,398,MLSListings
333,10745-N-de-Anza-Blvd-Unit-103_Cupertino_CA_95014_M20231-66324,95014,1,1.5,1209,13-02-2010,Price Changed,482000,398,MLSListings
334,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,10-10-2020,Price Changed for rent,2495,2,RentlinxUnits
335,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,10-10-2020,Price Changed for rent,2495,2,RentlinxUnits
336,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,08-10-2020,Price Changed,999950,837,MLSListings
337,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,08-10-2020,Price Changed,999950,837,MLSListings
338,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,15-09-2020,Price Changed,950000,795,MLSListings
339,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,15-09-2020,Price Changed,950000,795,MLSListings
340,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,28-07-2020,Price Changed for rent,2995,2,RentlinxUnits
341,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,28-07-2020,Price Changed for rent,2995,2,RentlinxUnits
342,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,08-03-2020,Listed,1049000,878,MLSListings
343,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,08-03-2020,Listed,1049000,878,MLSListings
344,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,16-06-2018,Price Changed for rent,2900,2,RentlinxUnits
345,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,16-06-2018,Price Changed for rent,2900,2,RentlinxUnits
346,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,07-03-2018,Price Changed for rent,2700,2,RentlinxUnits
347,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,07-03-2018,Price Changed for rent,2700,2,RentlinxUnits
348,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,16-08-2010,Sold,460000,385,Public Record
349,10745-N-de-Anza-Blvd-Unit-105_Cupertino_CA_95014_M14033-62317,95014,1,1.5,1194,16-08-2010,Sold,460000,385,Public Record
350,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,03-06-2020,Listed,1160000,911,MLSListings
351,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,03-06-2020,Listed,1160000,911,MLSListings
352,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,29-05-2020,Listed,1160000,911,MLSListings
353,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,29-05-2020,Listed,1160000,911,MLSListings
354,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,09-10-2009,Sold,555000,436,Public Record
355,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,09-10-2009,Sold,555000,436,Public Record
356,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,08-06-2009,Listed,579000,455,MLSListings
357,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,08-06-2009,Listed,579000,455,MLSListings
358,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,30-09-2004,Sold,3200000,2515,Public Record
359,10745-N-de-Anza-Blvd-Unit-217_Cupertino_CA_95014_M12780-36953,95014,2,2,1272,30-09-2004,Sold,3200000,2515,Public Record
360,1075-Cornflower-Ct_Sunnyvale_CA_94086_M28654-17040,94086,5,2.5,2510,18-09-2020,Listed,2199888,785,MLSListings
361,1075-Cornflower-Ct_Sunnyvale_CA_94086_M28654-17040,94086,5,2.5,2510,18-09-2020,Listed,2199888,785,MLSListings
362,1075-Cornflower-Ct_Sunnyvale_CA_94086_M28654-17040,94086,5,2.5,2510,07-07-1998,Sold,499000,198,Public Record
363,1075-Cornflower-Ct_Sunnyvale_CA_94086_M28654-17040,94086,5,2.5,2510,07-07-1998,Sold,499000,198,Public Record
364,1075-Cornflower-Ct_Sunnyvale_CA_94086_M28654-17040,94086,5,2.5,2510,12-10-1982,Sold,172500,68,Public Record
365,1075-Cornflower-Ct_Sunnyvale_CA_94086_M28654-17040,94086,5,2.5,2510,12-10-1982,Sold,172500,68,Public Record
366,1076-El-Capitan-Ter_Sunnyvale_CA_94085_M26754-63572,94085,3,2.5,1986,17-09-2020,Listed,1469888,740,MLSListings
367,1076-El-Capitan-Ter_Sunnyvale_CA_94085_M26754-63572,94085,3,2.5,1986,17-09-2020,Listed,1469888,740,MLSListings
368,1078-Doheny-Ter_Sunnyvale_CA_94085_M26747-55519,94085,4,3.5,1947,14-10-2020,Price Changed,1399000,718,MLSListings
369,1078-Doheny-Ter_Sunnyvale_CA_94085_M26747-55519,94085,4,3.5,1947,14-10-2020,Price Changed,1399000,718,MLSListings
370,1078-Doheny-Ter_Sunnyvale_CA_94085_M26747-55519,94085,4,3.5,1947,23-09-2020,Listed,1449000,744,MLSListings
371,1078-Doheny-Ter_Sunnyvale_CA_94085_M26747-55519,94085,4,3.5,1947,23-09-2020,Listed,1449000,744,MLSListings
372,10822-Northfield-Sq_Cupertino_CA_95014_M15823-27895,95014,2,2,1060,10-01-2020,Listed,1168000,1101,MLSListings
373,10822-Northfield-Sq_Cupertino_CA_95014_M15823-27895,95014,2,2,1060,10-01-2020,Listed,1168000,1101,MLSListings
374,1084-Interlaken-Trl_Sunnyvale_CA_94086_M22676-54079,94086,4,3.5,1908,09-03-2020,Listed,1499800,786,MLSListings
375,1084-Interlaken-Trl_Sunnyvale_CA_94086_M22676-54079,94086,4,3.5,1908,09-03-2020,Listed,1499800,786,MLSListings
376,1084-Interlaken-Trl_Sunnyvale_CA_94086_M22676-54079,94086,4,3.5,1908,10-01-2020,Listed,1450000,759,MLSListings
377,1084-Interlaken-Trl_Sunnyvale_CA_94086_M22676-54079,94086,4,3.5,1908,10-01-2020,Listed,1450000,759,MLSListings
378,1084-Interlaken-Trl_Sunnyvale_CA_94086_M22676-54079,94086,4,3.5,1908,27-08-2015,Sold,1239000,,Public Record
379,1084-Interlaken-Trl_Sunnyvale_CA_94086_M22676-54079,94086,4,3.5,1908,27-08-2015,Sold,1239000,,Public Record
380,1085-Tasman-Dr_Sunnyvale_CA_94089_M17346-08456,94089,2,2,1040,10-05-2020,Listed,225000,216,MLSListings
381,1085-Tasman-Dr_Sunnyvale_CA_94089_M17346-08456,94089,2,2,1040,14-01-2019,Sold,220000,211,MLSListings
382,1085-Tasman-Dr_Sunnyvale_CA_94089_M17346-08456,94089,2,2,1040,29-10-2018,Price Changed,210000,201,MLSListings
383,1085-Tasman-Dr_Sunnyvale_CA_94089_M17346-08456,94089,2,2,1040,24-09-2018,Price Changed,225900,217,MLSListings
384,1085-Tasman-Dr_Sunnyvale_CA_94089_M17346-08456,94089,2,2,1040,05-07-2018,Listed,229900,221,MLSListings
385,1085-Tasman-Dr_Sunnyvale_CA_94089_M17346-08456,94089,2,2,1040,17-05-2018,Price Changed,215900,207,MLSListings
386,1085-Tasman-Dr-Spc-128_Sunnyvale_CA_94089_M94376-20501,94089,3,2,1595,26-08-2020,Listed,349000,218,MyStateMLS
387,1085-Tasman-Dr-Spc-260_Sunnyvale_CA_94089_M96809-56334,94089,3,2,2106,29-09-2020,Listed,399900,189,MLSListings
388,1085-Tasman-Dr-Spc-38_Sunnyvale_CA_94089_M13914-22267,94089,4,2,1710,30-09-2020,Listed,339000,198,MyStateMLS
389,1085-Tasman-Dr-Spc-38_Sunnyvale_CA_94089_M13914-22267,94089,4,2,1710,17-09-2013,Sold,180000,100,MLSListings
390,1085-Tasman-Dr-Spc-38_Sunnyvale_CA_94089_M13914-22267,94089,4,2,1710,20-07-2013,Listed,187500,104,MLSListings
391,1085-Tasman-Dr-Spc-564_Sunnyvale_CA_94089_M16707-94156,94089,4,2,1800,27-09-2020,Listed,398000,221,MLSListings
